投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
04/14(日),突撃ちゃん,通常,,,sheinリップ,https://www.tiktok.com/@totsugeki_cosme/video/7357666963428019474?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,3407.0,15.0,1567.0,19.0,1.0,0.0,1.0,21,0.01340140396,0.01212507977,0.0006381620932,0,0.0006381620932,7.2
04/08(月),突撃ちゃん,通常,,,ヘアアイロン,https://www.tiktok.com/@totsugeki_cosme/video/7355432508156071184?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,46200.0,16.86,1382.0,32.0,5.0,2.0,14.0,53,0.03835021708,0.02315484805,0.003617945007,0.001447178003,0.01013024602,8.1
04/25(木),突撃ちゃん,通常,,,ウォンジョンヨパウダー,https://www.tiktok.com/@totsugeki_cosme/video/7361755472451456272?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,9543.0,15.0,7516.0,133.0,5.0,0.0,21.0,159,0.02115486961,0.01769558276,0.0006652474721,0,0.002794039383,5.4
04/11(木),肌コミちゃん,通常,,,夜のスキンケア,https://www.tiktok.com/@bihadanaritaina/video/7356543754972515585?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,8922.0,43.4,5633.0,208.0,5.0,2.0,32.0,247,0.04384874845,0.03692526185,0.0008876264868,0.0003550505947,0.005680809515,8.8
04/24(水),美容探偵,通常,,,白潤,https://www.tiktok.com/@tantei_cosme/video/7361369325996903697?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,13600.0,24.61,1973.0,184.0,6.0,0.0,19.0,209,0.1059300558,0.09325899645,0.003041054232,0,0.009630005068,6.7
04/16(火),韓国オンニ,通常,,,リードルショット,https://www.tiktok.com/@choa_cosme/video/7358415158772763921?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,10000.0,25.5,3166.0,57.0,5.0,0.0,14.0,76,0.0240050537,0.01800379027,0.001579279848,0,0.004421983575,8.4
04/24(水),韓国オンニ,通常,,,ロムアンド新色,https://www.tiktok.com/@choa_cosme/video/7361374100541017345?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,10400.0,25.4,4350.0,114.0,5.0,3.0,23.0,145,0.03333333333,0.02620689655,0.001149425287,0.0006896551724,0.005287356322,7.2
04/11(木),韓国オンニ,通常,,,アヌア化粧水,https://www.tiktok.com/@choa_cosme/video/7356545573182360849?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,5457.0,26.82,1561.0,27.0,5.0,0.0,8.0,40,0.02562459962,0.01729660474,0.003203074952,0,0.005124919923,7.3
04/12(金),ビビちゃん,通常,,,神下地３選,https://www.tiktok.com/@bibichan_cosme/video/7356910587936296200?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,35100.0,35.16,14700.0,264.0,5.0,1.0,65.0,335,0.02278911565,0.01795918367,0.0003401360544,6.802721088e-05,0.004421768707,7.8
04/25(木),モテコスメちゃん,通常,,,ロムアンド新作,https://www.tiktok.com/@mote_cosme/video/7361746259725520129?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,11400.0,11.82,10100.0,415.0,7.0,4.0,46.0,472,0.04673267327,0.04108910891,0.0006930693069,0.000396039604,0.004554455446,4.9
04/04(木),モテコスメちゃん,通常,,,ロムアンドグロス,https://www.tiktok.com/@mote_cosme/video/7353949259311369473?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,10100.0,15.19,5859.0,296.0,10.0,1.0,24.0,331,0.0564942823,0.05052056665,0.0017067759,0.00017067759,0.004096262161,5.1
04/08(月),肌コミちゃん,通常,,,ビオレ日焼け止め,https://www.tiktok.com/@bihadanaritaina/video/7355431363719351568?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,24500.0,21.15,3611.0,112.0,5.0,4.0,14.0,135,0.03738576572,0.03101633896,0.001384657989,0.001107726392,0.003877042371,5.2
04/12(金),肌コミちゃん,通常,,,コスパバグスキンケア,https://www.tiktok.com/@bihadanaritaina/video/7356904482908687617?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,7359.0,32.16,2939.0,110.0,4.0,1.0,14.0,129,0.04389248044,0.0374276965,0.001361007145,0.0003402517863,0.004763525009,7.0
04/29(月),ビビちゃん,通常,,,ドラスト垢抜けコスメ,https://www.tiktok.com/@bibichan_cosme/video/7363223541065583890?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,14100.0,62.79,11900.0,299.0,5.0,1.0,53.0,358,0.03008403361,0.02512605042,0.0004201680672,8.403361345e-05,0.004453781513,8.0
04/19(金),突撃ちゃん,通常,,,＆beリップ,https://www.tiktok.com/@totsugeki_cosme/video/7359518603747527952?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,2433.0,18.93,1493.0,29.0,10.0,1.0,4.0,44,0.02947086403,0.01942397857,0.006697923644,0.0006697923644,0.002679169457,5.0
